,dire_name,dire_score,dire_team_id,duration,league_name,leagueid,match_id,radiant_name,radiant_score,radiant_team_id,radiant_win,series_id,series_type,start_time
185,Team Braveheart,12,1983234.0,2579,Dota 2 Professional League 2016,4920,3525226016,Vici Gaming Potential,29,2833354.0,True,173184.0,1.0,1509093268
186,Newbee.Young,21,1951061.0,1908,Dota 2 Professional League 2016,4920,3525093953,Team Waooo,33,4997871.0,True,173154.0,1.0,1509087037
187,Newbee.Young,52,1951061.0,4777,Dota 2 Professional League 2016,4920,3524971049,Team Waooo,44,4997871.0,False,173154.0,1.0,1509080608
188,No Rats,32,5086345.0,2803,D2CL Season 7,4820,3524480038,M19,40,4429098.0,True,173069.0,1.0,1509046161
189,KEEN GAMING,19,2626685.0,1766,ESL One Hamburg 2017,5609,3524404781,Virtus.pro,30,1883502.0,True,0.0,0.0,1509042319
190,M19,58,4429098.0,3990,D2CL Season 7,4820,3524372428,No Rats,40,5086345.0,False,173069.0,1.0,1509040843
191,SG e-sports team,10,3715574.0,2008,ESL One Hamburg 2017,5609,3524294817,Team Liquid,27,2163.0,True,0.0,0.0,1509037379
192,Spartak Esports,34,4254415.0,3044,D2CL Season 7,4820,3524218172,Gambit Esports,44,4425117.0,True,173017.0,1.0,1509034205
193,Evil Geniuses,16,39.0,2316,ESL One Hamburg 2017,5609,3524160050,Team Secret,20,1838315.0,True,0.0,0.0,1509032014
194,Saiyan,37,5075819.0,1772,ProDotA Cup Series,5562,3524159913,No Rats,14,5086345.0,False,173023.0,1.0,1509032010
195,Spartak Esports,15,4254415.0,2408,D2CL Season 7,4820,3524118914,Gambit Esports,31,4425117.0,True,173017.0,1.0,1509030573
196,xRG Gaming,10,1732138.0,1695,ESL India Premiership - 2017 Edition,5407,3524076785,Team NirVanA,27,4536429.0,True,0.0,0.0,1509029209
197,ThePrime.NND,20,3262512.0,1977,ProDotA Cup Series,5562,3524051914,New Beginning,40,5076975.0,True,172975.0,2.0,1509028326
198,Fnatic,4,350190.0,1926,ESL One Hamburg 2017,5609,3524002856,Newbee,21,1375614.0,True,0.0,0.0,1509026756
199,ThePrime.NND,34,3262512.0,2658,ProDotA Cup Series,5562,3523900285,New Beginning,24,5076975.0,False,172975.0,2.0,1509023788
200,ThePrime.NND,8,3262512.0,1372,ProDotA Cup Series,5562,3523795933,New Beginning,27,5076975.0,True,172975.0,2.0,1509020751
201,ThePrime.NND,37,3262512.0,2648,ProDotA Cup Series,5562,3523654483,New Beginning,17,5076975.0,False,172975.0,2.0,1509016316
202,Generation of Miracles,34,5063723.0,2319,AEF Season 2,5491,3523620340,,20,,False,0.0,0.0,1509015104
203,Equinox,16,4985808.0,1650,AEF Season 2,5491,3523549744,Mum I Need Tangoes!,13,1412659.0,False,172961.0,1.0,1509012413
204,Eclipse,26,4425650.0,2771,Dota 2 Professional League 2016,4920,3523542043,Team VDuoBao,41,2208748.0,True,172960.0,1.0,1509012105
205,Generation of Miracles,26,5063723.0,1809,AEF Season 2,5491,3523540940,,7,,False,0.0,0.0,1509012061
206,Generation of Miracles,29,5063723.0,1665,AEF Season 2,5491,3523491937,,41,,True,0.0,0.0,1509009987
207,Equinox,35,4985808.0,1980,AEF Season 2,5491,3523471514,Mum I Need Tangoes!,12,1412659.0,False,172961.0,1.0,1509009102
208,Team VDuoBao,32,2208748.0,2351,Dota 2 Professional League 2016,4920,3523462331,Eclipse,26,4425650.0,False,172960.0,1.0,1509008704
209,Rock Gaming,33,3349045.0,1376,Dota 2 Professional League 2016,4920,3523395980,ULrica-,9,2022218.0,False,172945.0,1.0,1509005786
210,Rock Gaming,32,3349045.0,3428,Dota 2 Professional League 2016,4920,3523303743,ULrica-,21,2022218.0,False,172945.0,1.0,1509001448
211,Vici Gaming Potential,36,2833354.0,2282,Dota 2 Professional League 2016,4920,3523222270,Yuki,20,5076377.0,False,172936.0,1.0,1508997333
212,Yuki,13,5076377.0,2248,Dota 2 Professional League 2016,4920,3523162351,Vici Gaming Potential,27,2833354.0,True,172936.0,1.0,1508994100
213,Gambit Esports,22,4425117.0,2249,D2CL Season 7,4820,3522663662,Team Empire,30,46.0,True,172868.0,1.0,1508959048
214,Team Empire,41,46.0,2350,D2CL Season 7,4820,3522578721,Gambit Esports,23,4425117.0,False,172868.0,1.0,1508954879
215,PENTA Sports,49,3704482.0,3300,D2CL Season 7,4820,3522387060,No Rats,42,5086345.0,False,172838.0,1.0,1508946965
216,Rocket Scientists,26,4541043.0,2633,ProDotA Cup Series,5562,3522356002,Clavis Aurea,34,4647623.0,True,172845.0,1.0,1508945815
217,No Rats,9,5086345.0,1536,D2CL Season 7,4820,3522301243,PENTA Sports,38,3704482.0,True,172838.0,1.0,1508943902
218,Aggressive 5,28,2714312.0,1398,ESL India Premiership - 2017 Edition,5407,3522298718,Five Little Chimps,7,2782219.0,False,0.0,0.0,1508943872
219,Akatsuki,38,3846296.0,3073,ESL India Premiership - 2017 Edition,5407,3522260581,Team NirVanA,23,4536429.0,False,0.0,0.0,1508942802
220,Team Raaz,35,4673671.0,2970,ProDotA Cup Series,5562,3522196806,Clavis Aurea,44,4647623.0,True,172824.0,1.0,1508940445
221,We.are.young,11,2414475.0,1252,Dota 2 Professional League 2016,4920,3522173305,Team Waooo,35,4997871.0,True,172810.0,1.0,1508939693
222,Team Waooo,39,4997871.0,2502,Dota 2 Professional League 2016,4920,3522065603,We.are.young,23,2414475.0,False,172810.0,1.0,1508936200
223,Team Braveheart,30,1983234.0,1544,Dota 2 Professional League 2016,4920,3521992301,CAVALRY,14,3258149.0,False,172797.0,1.0,1508933643
224,Sweet Original Name,23,5041761.0,2579,AEF Season 2,5491,3521941031,Fox Gaming Youth,38,4009019.0,True,172783.0,1.0,1508931808
225,Team Braveheart,34,1983234.0,2051,Dota 2 Professional League 2016,4920,3521913560,CAVALRY,27,3258149.0,False,172797.0,1.0,1508930609
226,Fox Gaming Youth,27,4009019.0,2858,AEF Season 2,5491,3521830492,Sweet Original Name,34,5041761.0,True,172783.0,1.0,1508926990
227,No Lich Gaming,30,5048783.0,1798,AEF Season 2,5491,3521803622,Unlucky,14,5055073.0,False,172786.0,1.0,1508925757
228,LYG.Gaming,42,3346336.0,3789,Dota 2 Professional League 2016,4920,3521803363,Eclipse,39,4425650.0,True,172784.0,1.0,1508925746
229,Nah Bro,45,2267264.0,2631,AEF Season 2,5491,3521771366,Dan Schneider,40,5075377.0,False,172785.0,1.0,1508924216
230,No Lich Gaming,33,5048783.0,2034,AEF Season 2,5491,3521729393,Unlucky,15,5055073.0,False,172786.0,1.0,1508922697
231,Dan Schneider,5,5075377.0,1177,AEF Season 2,5491,3521723733,Nah Bro,26,2267264.0,True,172785.0,1.0,1508922004
232,Eclipse,28,4425650.0,2525,Dota 2 Professional League 2016,4920,3521721528,LYG.Gaming,21,3346336.0,False,172784.0,1.0,1508921835
233,Fox Gaming Youth,40,4009019.0,3458,AEF Season 2,5491,3521720909,Sweet Original Name,34,5041761.0,False,172783.0,1.0,1508922068
234,Eclipse,31,4425650.0,2008,Dota 2 Professional League 2016,4920,3521638977,Yuki,25,5076377.0,False,172775.0,1.0,1508917767
235,Yuki,17,5076377.0,2274,Dota 2 Professional League 2016,4920,3521579724,Eclipse,31,4425650.0,True,172775.0,1.0,1508914672
236,ULrica-,10,2022218.0,1328,Dota 2 Professional League 2016,4920,3521532414,SC,14,4817847.0,True,172765.0,1.0,1508912060
237,SC,34,4817847.0,1549,Dota 2 Professional League 2016,4920,3521480958,ULrica-,17,2022218.0,False,172765.0,1.0,1508909113
238,Kingsurf,29,5047662.0,2002,Polupro ladder league season 1,5008,3521002412,TeamSpectre,38,4649424.0,True,0.0,0.0,1508874131
239,,17,,1178,Polupro ladder league season 1,5008,3520953462,,24,,True,0.0,0.0,1508871514
240,M19,25,4429098.0,1623,D2CL Season 7,4820,3520950552,Team Invincible,17,2736464.0,False,172690.0,1.0,1508871364
241,M19,28,4429098.0,1782,D2CL Season 7,4820,3520886032,Team Invincible,23,2736464.0,False,172690.0,1.0,1508868265
242,,57,,3150,Polupro ladder league season 1,5008,3520861189,,28,,False,0.0,0.0,1508867123
243,TeamSpectre,40,4649424.0,1650,Polupro ladder league season 1,5008,3520795791,Kill Rackfull = Win game!!!,18,5046563.0,False,0.0,0.0,1508864309
244,Spartak Esports,38,4254415.0,1762,D2CL Season 7,4820,3520726104,No Creativity,19,4988859.0,False,172642.0,1.0,1508861534
245,Rocket Scientists,2,4541043.0,1249,ProDotA Cup Series,5562,3520698155,Gambit Esports,24,4425117.0,True,172641.0,1.0,1508860495
246,Spartak Esports,36,4254415.0,2107,D2CL Season 7,4820,3520638077,No Creativity,14,4988859.0,False,172642.0,1.0,1508858256
247,Gambit Esports,16,4425117.0,1390,ProDotA Cup Series,5562,3520628197,Rocket Scientists,5,4541043.0,False,172641.0,1.0,1508857876
248,xRG Gaming,32,1732138.0,1506,ESL India Premiership - 2017 Edition,5407,3520596817,Five Little Chimps,8,2782219.0,False,0.0,0.0,1508856891
249,Newbee.Young,32,1951061.0,1599,Dota 2 Professional League 2016,4920,3520590322,Yuki,17,5076377.0,False,172631.0,1.0,1508856722
250,Aggressive 5,38,2714312.0,2674,ESL India Premiership - 2017 Edition,5407,3520569291,Akatsuki,23,3846296.0,False,0.0,0.0,1508856229
251,Yuki,22,5076377.0,1877,Dota 2 Professional League 2016,4920,3520513366,Newbee.Young,41,1951061.0,True,172631.0,1.0,1508853769
252,Team VDuoBao,15,2208748.0,1901,Dota 2 Professional League 2016,4920,3520400243,LYG.Gaming,32,3346336.0,True,172619.0,1.0,1508850211
253,Team VDuoBao,38,2208748.0,2842,Dota 2 Professional League 2016,4920,3520277665,LYG.Gaming,19,3346336.0,False,172619.0,1.0,1508846063
254,Eclipse,22,4425650.0,1614,Dota 2 Professional League 2016,4920,3520205102,Team Braveheart,9,1983234.0,False,172607.0,1.0,1508843279
255,Eclipse,36,4425650.0,2917,Dota 2 Professional League 2016,4920,3520111839,Team Braveheart,46,1983234.0,False,172607.0,1.0,1508839250
256,Fox Gaming,15,4001424.0,1881,AEF Season 2,5491,3520081217,Natural 9,32,3325212.0,True,172605.0,1.0,1508837852
257,ThePrime.NND,53,3262512.0,2780,ProDotA Cup Series,5562,3520071479,Team HighGround,37,3260216.0,False,172604.0,1.0,1508837397
258,Le Voyage,39,4957062.0,1240,AEF Season 2,5491,3520034093,Yellow Solo Mid Reborn,14,4423784.0,False,172606.0,1.0,1508835730
259,Fox Gaming,17,4001424.0,1250,AEF Season 2,5491,3520024861,Natural 9,22,3325212.0,True,172605.0,1.0,1508835657
260,Vici Gaming Potential,24,2833354.0,2713,Dota 2 Professional League 2016,4920,3520014038,Team Waooo,17,4997871.0,True,172602.0,1.0,1508834709
261,Team HighGround,15,3260216.0,1845,ProDotA Cup Series,5562,3519998777,ThePrime.NND,44,3262512.0,True,172604.0,1.0,1508833973
262,Team Waooo,10,4997871.0,2574,Dota 2 Professional League 2016,4920,3519930965,Vici Gaming Potential,37,2833354.0,True,172602.0,1.0,1508830669
263,ULrica-,55,2022218.0,3101,Dota 2 Professional League 2016,4920,3519843436,ForTheDream,33,5000254.0,False,172591.0,1.0,1508826094
264,ForTheDream,41,5000254.0,3048,Dota 2 Professional League 2016,4920,3519762333,ULrica-,46,2022218.0,False,172591.0,1.0,1508821541
265,M19,13,4429098.0,1367,D2CL Season 7,4820,3519207789,Team Empire,33,46.0,True,172513.0,1.0,1508785971
266,,28,,2603,ProDotA Cup Series,5562,3519124047,,29,,False,0.0,0.0,1508781953
267,Team Empire,55,46.0,2850,D2CL Season 7,4820,3519119855,M19,33,4429098.0,False,172513.0,1.0,1508781765
268,,10,,1185,Polupro ladder league season 1,5008,3519015263,Kingsurf,18,5047662.0,True,0.0,0.0,1508777275
269,Five Little Chimps,2,2782219.0,940,ESL India Premiership - 2017 Edition,5407,3518777844,~White Shadows~,26,4819256.0,True,0.0,0.0,1508769050
270,ULrica-,25,2022218.0,2179,Dota 2 Professional League 2016,4920,3518708856,CAVALRY,49,3258149.0,True,172446.0,1.0,1508766918
271,ULrica-,29,2022218.0,1312,Dota 2 Professional League 2016,4920,3518612109,CAVALRY,10,3258149.0,False,172446.0,1.0,1508763925
272,Newbee.Young,9,1951061.0,1981,Dota 2 Professional League 2016,4920,3518501544,Eclipse,24,4425650.0,True,172427.0,1.0,1508760205
273,Newbee.Young,27,1951061.0,1715,Dota 2 Professional League 2016,4920,3518417421,Eclipse,5,4425650.0,False,172427.0,1.0,1508757027
274,Thunder Chickens,27,4914257.0,3066,AEF Season 2,5491,3518405645,Mavericks,48,2061104.0,True,172418.0,1.0,1508756554
275,Thunder Chickens,33,4914257.0,1515,AEF Season 2,5491,3518343955,Mavericks,19,2061104.0,False,172418.0,1.0,1508753894
276,ForTheDream,11,5000254.0,1916,Dota 2 Professional League 2016,4920,3518340893,Vici Gaming Potential,30,2833354.0,True,172416.0,1.0,1508753758
277,Tempest,15,5029857.0,1208,AEF Season 2,5491,3518337324,Team Question,20,4917125.0,True,172412.0,1.0,1508753597
278,Trash Tier Gaming,13,5010475.0,1758,AEF Season 2,5491,3518317632,Skywalkers,24,5004539.0,True,172423.0,1.0,1508752723
279,Thunder Chickens,28,4914257.0,2826,AEF Season 2,5491,3518257997,Mavericks,40,2061104.0,True,172418.0,1.0,1508750172
280,ForTheDream,23,5000254.0,2632,Dota 2 Professional League 2016,4920,3518250419,Vici Gaming Potential,43,2833354.0,True,172416.0,1.0,1508749824
281,Skywalkers,31,5004539.0,1684,AEF Season 2,5491,3518245266,Trash Tier Gaming,14,5010475.0,False,172415.0,1.0,1508749585
282,Tempest,40,5029857.0,2976,AEF Season 2,5491,3518232864,Team Question,34,4917125.0,True,172412.0,1.0,1508749203
283,Entity Gaming,13,4369633.0,1540,ProDotA Cup Series,5562,3518188265,ThePrime.NND,32,3262512.0,True,172398.0,1.0,1508746875
284,Yuki,29,5076377.0,2090,Dota 2 Professional League 2016,4920,3518156241,Team Waooo,15,4997871.0,False,172397.0,1.0,1508745309
285,ThePrime.NND,52,3262512.0,2957,ProDotA Cup Series,5562,3518095578,Entity Gaming,29,4369633.0,False,172398.0,1.0,1508742223
286,Yuki,27,5076377.0,1930,Dota 2 Professional League 2016,4920,3518093251,Team Waooo,40,4997871.0,True,172397.0,1.0,1508742093
287,LYG.Gaming,18,3346336.0,1989,Dota 2 Professional League 2016,4920,3518018917,Team Braveheart,27,1983234.0,True,172389.0,1.0,1508738066
288,LYG.Gaming,8,3346336.0,1944,Dota 2 Professional League 2016,4920,3517963582,Team Braveheart,25,1983234.0,True,172389.0,1.0,1508734928
289,Spartak Esports,40,4254415.0,3177,D2CL Season 7,4820,3517495774,No Rats,40,5086345.0,True,172311.0,1.0,1508702499
290,Spartak Esports,25,4254415.0,2346,D2CL Season 7,4820,3517424402,SFTe-SPORTS,32,5011202.0,True,172298.0,1.0,1508698863
291,Spartak Esports,31,4254415.0,2116,D2CL Season 7,4820,3517348834,No Rats,17,5086345.0,False,172272.0,1.0,1508695506
292,PENTA Sports,41,3704482.0,2532,D2CL Season 7,4820,3517079375,No Creativity,26,4988859.0,False,172171.0,1.0,1508685464
293,Mineski.YDB,34,543897.0,1829,PGL DOTA2 OPEN,5616,3517070424,LGD-GAMING,10,15.0,False,172173.0,1.0,1508685164
294,~White Shadows~,43,4819256.0,4038,ESL India Premiership - 2017 Edition,5407,3516963822,Team NirVanA,59,4536429.0,False,0.0,0.0,1508681915
295,LGD-GAMING,14,15.0,2068,PGL DOTA2 OPEN,5616,3516949272,Mineski.YDB,26,543897.0,True,172173.0,1.0,1508681403
296,No Creativity,50,4988859.0,2862,D2CL Season 7,4820,3516937252,PENTA Sports,35,3704482.0,True,172171.0,1.0,1508681051
297,~White Shadows~,55,4819256.0,4439,ESL India Premiership - 2017 Edition,5407,3516758346,Akatsuki,55,3846296.0,False,0.0,0.0,1508675917
298,LGD-GAMING,32,15.0,2295,PGL DOTA2 OPEN,5616,3516707269,Evil Geniuses,32,39.0,False,172113.0,1.0,1508674388
299,Evil Geniuses,14,39.0,2009,PGL DOTA2 OPEN,5616,3516590405,LGD-GAMING,26,15.0,True,172113.0,1.0,1508670745
300,Mineski.YDB,42,543897.0,1795,PGL DOTA2 OPEN,5616,3516454982,Immortals,16,5051649.0,False,172071.0,1.0,1508666260
301,Immortals,15,5051649.0,1870,PGL DOTA2 OPEN,5616,3516351567,Mineski.YDB,22,543897.0,True,172071.0,1.0,1508662815
302,Mineski.YDB,10,543897.0,1640,PGL DOTA2 OPEN,5616,3516243542,Immortals,26,5051649.0,True,172071.0,1.0,1508659267
303,LUCCINI GAMING..,23,2622695.0,2140,The Final Match 2017,5175,3515685579,MAD KINGS,26,3705786.0,True,172001.0,1.0,1508635447
304,MAD KINGS,8,3705786.0,1170,The Final Match 2017,5175,3515642472,LUCCINI GAMING..,24,2622695.0,True,171996.0,1.0,1508632569
305,No Rats,22,5086345.0,2615,ProDotA Cup Series,5562,3515257884,Rocket Scientists,33,4541043.0,True,171814.0,1.0,1508611367
306,Evil Geniuses,32,39.0,1318,PGL DOTA2 OPEN,5616,3515227412,VGJ Thunder,10,5027210.0,False,171842.0,1.0,1508610193
307,Team Empire,33,46.0,1822,Uprise Champions Cup: Special,4127,3515124352,Virtus.pro,24,1883502.0,True,171852.0,1.0,1508606536
308,Rocket Scientists,39,4541043.0,3938,ProDotA Cup Series,5562,3515111673,No Rats,34,5086345.0,False,171814.0,1.0,1508606118
309,VGJ Thunder,21,5027210.0,2869,PGL DOTA2 OPEN,5616,3515093661,Evil Geniuses,33,39.0,True,171842.0,1.0,1508605526
310,,35,,2335,Uprise Champions Cup: Special,4127,3514974132,Team Empire,18,46.0,False,0.0,0.0,1508601810
311,Rocket Scientists,36,4541043.0,3056,ProDotA Cup Series,5562,3514972648,No Rats,36,5086345.0,True,171814.0,1.0,1508601765
312,Immortals,23,5051649.0,3046,PGL DOTA2 OPEN,5616,3514905769,Team Secret,15,1838315.0,False,171733.0,1.0,1508599790
313,Team Secret,17,1838315.0,2324,PGL DOTA2 OPEN,5616,3514757987,Immortals,44,5051649.0,True,171733.0,1.0,1508595726
314,Immortals,18,5051649.0,2025,PGL DOTA2 OPEN,5616,3514623311,Team Secret,28,1838315.0,True,171733.0,1.0,1508592125
315,VGJ Thunder,34,5027210.0,2883,PGL DOTA2 OPEN,5616,3514434560,Natus Vincere,25,36.0,False,171661.0,1.0,1508586688
316,VGJ Thunder,43,5027210.0,2954,PGL DOTA2 OPEN,5616,3514295555,Natus Vincere,28,36.0,False,171661.0,1.0,1508582075
317,Natus Vincere,34,36.0,1994,PGL DOTA2 OPEN,5616,3514197106,VGJ Thunder,24,5027210.0,False,171661.0,1.0,1508578611
318,Infamous,6,5065748.0,1798,PGL DOTA2 OPEN,5616,3514072083,Team Secret,32,1838315.0,True,171625.0,1.0,1508574276
319,Infamous,19,5065748.0,3279,PGL DOTA2 OPEN,5616,3513925951,Team Secret,44,1838315.0,True,171625.0,1.0,1508569304
320,Natum Spes.,27,1393633.0,1711,D2CL Season 7,4820,3513105628,No Rats,28,5086345.0,True,171481.0,1.0,1508525793
321,Natum Spes.,20,1393633.0,1578,D2CL Season 7,4820,3513027471,No Rats,35,5086345.0,True,171481.0,1.0,1508522459
322,Evil Geniuses,22,39.0,4456,PGL DOTA2 OPEN,5616,3512927755,Mineski.YDB,42,543897.0,True,171439.0,1.0,1508518595
323,Mineski.YDB,32,543897.0,1515,PGL DOTA2 OPEN,5616,3512834415,Evil Geniuses,10,39.0,False,171439.0,1.0,1508515380
324,Team Empire,46,46.0,2151,D2CL Season 7,4820,3512828375,No Rats,25,5086345.0,False,171417.0,1.0,1508515180
325,Team Empire,27,46.0,1621,D2CL Season 7,4820,3512733509,No Rats,15,5086345.0,False,171417.0,1.0,1508512232
326,Mineski.YDB,29,543897.0,2571,PGL DOTA2 OPEN,5616,3512659037,Natus Vincere,11,36.0,False,171346.0,1.0,1508509978
327,Natum Spes.,17,1393633.0,2087,D2CL Season 7,4820,3512558019,Team Empire,31,46.0,True,171350.0,1.0,1508507036
328,Yuki,15,5076377.0,1815,Dota 2 Professional League 2016,4920,3512550084,Team Braveheart,36,1983234.0,True,171360.0,1.0,1508506805
329,Mineski.YDB,30,543897.0,3305,PGL DOTA2 OPEN,5616,3512486544,Natus Vincere,43,36.0,True,171346.0,1.0,1508504943
330,Yuki,8,5076377.0,1613,Dota 2 Professional League 2016,4920,3512463221,Team Braveheart,33,1983234.0,True,171360.0,1.0,1508504284
331,Natum Spes.,28,1393633.0,2873,D2CL Season 7,4820,3512403776,Team Empire,40,46.0,True,171350.0,1.0,1508502458
332,Mineski.YDB,22,543897.0,2171,PGL DOTA2 OPEN,5616,3512362213,Natus Vincere,13,36.0,False,171346.0,1.0,1508501110
333,Rock Gaming,24,3349045.0,2308,Dota 2 Professional League 2016,4920,3512341797,Team Waooo,32,4997871.0,True,171337.0,1.0,1508500454
334,Rock Gaming,32,3349045.0,1937,Dota 2 Professional League 2016,4920,3512238973,Team Waooo,18,4997871.0,False,171337.0,1.0,1508496870
335,Entity Gaming,40,4369633.0,2484,ProDotA Cup Series,5562,3512158908,Alpha Red,31,5031582.0,False,171322.0,1.0,1508493732
336,VGJ Thunder,41,5027210.0,4936,PGL DOTA2 OPEN,5616,3512155023,Evil Geniuses,45,39.0,True,171312.0,1.0,1508493591
337,Eclipse,29,4425650.0,2477,Dota 2 Professional League 2016,4920,3512100003,ULrica-,20,2022218.0,False,171316.0,1.0,1508491391
338,Entity Gaming,30,4369633.0,1937,ProDotA Cup Series,5562,3512072972,Alpha Red,20,5031582.0,False,171322.0,1.0,1508490302
339,Evil Geniuses,13,39.0,1830,PGL DOTA2 OPEN,5616,3512070513,VGJ Thunder,27,5027210.0,True,171312.0,1.0,1508490205
340,ULrica-,9,2022218.0,1235,Dota 2 Professional League 2016,4920,3512042506,Eclipse,25,4425650.0,True,171316.0,1.0,1508489069
341,VGJ Thunder,13,5027210.0,1907,PGL DOTA2 OPEN,5616,3511978899,Evil Geniuses,37,39.0,True,171312.0,1.0,1508486393
342,Team VDuoBao,8,2208748.0,1745,Dota 2 Professional League 2016,4920,3511966049,Vici Gaming Potential,28,2833354.0,True,171303.0,1.0,1508485806
343,Team VDuoBao,12,2208748.0,2504,Dota 2 Professional League 2016,4920,3511883496,Vici Gaming Potential,44,2833354.0,True,171303.0,1.0,1508481953
344,ForTheDream,35,5000254.0,1452,Dota 2 Professional League 2016,4920,3511809377,Yuki,10,5076377.0,False,171296.0,1.0,1508478266
345,Yuki,17,5076377.0,1454,Dota 2 Professional League 2016,4920,3511760572,ForTheDream,27,5000254.0,True,171296.0,1.0,1508475655
346,Team Invincible,45,2736464.0,3575,D2CL Season 7,4820,3511389537,Digital Geniuses,38,2686908.0,False,171215.0,1.0,1508448174
347,Digital Geniuses,37,2686908.0,4646,D2CL Season 7,4820,3511297798,Team Invincible,42,2736464.0,False,171215.0,1.0,1508442175
348,Digital Geniuses,9,2686908.0,1733,D2CL Season 7,4820,3511247408,Team Invincible,33,2736464.0,True,171215.0,1.0,1508439466
349,Double Dimension,18,4592777.0,2309,D2CL Season 7,4820,3511161768,Digital Geniuses,51,2686908.0,True,171137.0,1.0,1508435366
350,No Creativity,17,4988859.0,1524,ProDotA Cup Series,5562,3511096141,Saiyan,30,5075819.0,True,171166.0,1.0,1508432489
351,Digital Geniuses,37,2686908.0,2791,D2CL Season 7,4820,3511064549,Double Dimension,20,4592777.0,False,171137.0,1.0,1508431166
352,Spartak Esports,28,4254415.0,1830,D2CL Season 7,4820,3511039804,Team Invincible,15,2736464.0,False,171132.0,1.0,1508430177
353,Double Dimension,37,4592777.0,2101,D2CL Season 7,4820,3510970815,Digital Geniuses,29,2686908.0,False,171137.0,1.0,1508427499
354,Immortals,14,5051649.0,2077,PGL DOTA2 OPEN,5616,3510962398,LGD-GAMING,36,15.0,True,171101.0,1.0,1508427198
355,Spartak Esports,36,4254415.0,1834,D2CL Season 7,4820,3510955744,Team Invincible,10,2736464.0,False,171132.0,1.0,1508426971
